2021-08-25/20:47:55		 hypothyroid_0211198_0102062111998.csv: File loaded successfully!!
2021-08-25/20:48:28		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:28		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:29		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:30		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:31		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:32		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:33		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:34		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:35		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:36		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:36		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:36		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:36		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:36		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:36		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:36		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:36		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:36		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062111999.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:37		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:38		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:38		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:38		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:38		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:38		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:38		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:38		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:38		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:38		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:39		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:40		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:40		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:40		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:40		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:40		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:40		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:40		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:40		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:40		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:41		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:42		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:43		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:44		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:44		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:44		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:44		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:44		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:44		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:44		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:44		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:44		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:45		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:46		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:47		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:47		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:47		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:47		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:47		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:47		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:47		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
2021-08-25/20:48:47		 hypothyroid_0211198_0102062112000.csv: File loaded successfully!!
